probe	GSM65752	GSM65753	GSM65754	GSM65755	GSM65756	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65765	GSM65766	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65780	GSM65781	GSM65782	GSM65783	GSM65784	GSM65785	GSM65786	GSM65787	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65802	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65810	GSM65811	GSM65812	GSM65813	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65820	GSM65821	GSM65822	GSM65823	GSM65824	GSM65825	GSM65826	GSM65827	GSM65828	GSM65829	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65835	GSM65836	GSM65837	GSM65838	GSM65839	GSM65840	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65846	GSM65847	GSM65848	GSM65849	GSM65850	GSM65851	GSM65852	GSM65853	GSM65854	GSM65855	GSM65856	GSM65857	GSM65858	GSM65859	GSM65860	GSM65861	GSM65862	GSM65863	GSM65864	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65876	GSM65877	GSM65878	GSM65879	GSM65880
201262_s_at	9.403912682	8.470350846	7.724626149	7.150899049	7.239322309	7.777945834	10.13028318	6.802132763	5.888484667	9.457486254	7.639829344	10.07209772	8.397610808	9.093715024	8.321480592	9.43203137	7.189527233	9.643652077	8.212973255	7.694988149	7.330118484	5.423231013	8.680000964	8.210177459	7.64001689	9.110817076	7.143675552	8.780529391	8.341632917	7.625717509	9.134630833	8.379898918	10.09331969	8.952571686	7.978661895	8.56345109	9.252713137	4.997426668	7.651707032	7.721857377	7.820755163	8.37136415	8.500612386	8.810456692	7.499671153	9.558651585	8.879283594	5.304062851	8.426720382	9.020276599	7.723712476	6.354182046	9.949293428	8.730850878	8.689123573	7.736453646	10.1812855	8.142811964	9.112761518	7.473798587	7.724626149	8.051744933	9.026794442	5.58284775	5.502326296	8.400137398	4.836457518	6.631730613	4.727467754	6.623342894	9.215006498	8.300566138	7.101897952	6.847737033	5.723743986	7.914347569	6.114895091	7.44108264	6.329083166	6.399400991	6.869723131	7.724497181	7.845845104	7.735729606	7.708850824	7.574988339	7.05971436	8.842985514	7.762354013	7.895538784	6.63499751	8.113854446	8.45232641	1.821213924	6.710755041	2.917567648	5.57104305	9.56269621	8.241282568	6.670161613	5.139274902	7.204116578	6.603093512	7.590790099	6.732068514	7.040218551	7.724626149	7.685450416	2.505977639	1.733226193	5.466543184	7.045566274	5.226474052	8.413141246	6.372096606	3.992880673	6.643469832	7.235087565	1.650740422	5.981689395	7.813949598	6.311618454	7.710649356	8.52982503	6.90286044
201289_at	10.97859145	10.98926982	11.6894136	11.18077124	10.76861953	10.94120603	12.00501749	11.04851072	10.34555896	11.42889754	12.09898624	11.96677052	11.88082001	12.93206345	10.72042024	10.3136883	11.36971122	12.67370368	11.79964004	10.50874513	12.00039245	10.08252837	11.65138154	12.05654678	11.26928793	12.65786236	10.30333988	11.53281216	13.13937854	10.18856503	11.44087738	9.643591187	12.06155335	12.04718922	13.07764898	11.97983817	11.56928196	10.01548762	12.61246049	11.00678812	10.29464827	12.23560218	11.37304942	11.5034456	12.09094351	11.64837446	11.08074829	9.713984631	12.11067582	12.01970885	12.34598431	10.69563355	12.97907494	12.33502683	12.14657663	12.086192	11.65613232	11.10853825	11.78910581	11.35425437	10.84558895	9.361575225	11.41336786	10.31127996	7.250126728	10.24566437	10.91960651	8.103353372	9.169987694	9.067508632	8.933062085	9.172035806	8.919045571	9.29768472	9.605366704	7.418925633	8.512381361	8.896275944	8.43034631	10.892682	10.21527814	8.459003753	8.873369093	9.529910092	8.786977491	9.889181341	8.028616173	9.23434888	8.220241838	9.412133002	10.08870759	9.631571201	11.18902349	9.501423806	8.007408112	7.714458598	7.790027699	9.581525662	10.432632	10.40738916	8.228458381	9.595761589	9.293634469	11.88734704	10.02993309	10.70418802	11.09648464	10.69583016	8.9966137	12.40089296	10.129426	10.67582824	7.840756113	8.40172011	7.800781252	9.515827009	11.41488546	12.11662874	9.566738533	5.810053406	10.06950165	10.69208351	10.56046898	11.68307438	10.96304924
201430_s_at	7.183230628	8.592011883	7.679865338	5.243274905	6.771686678	7.622055364	8.450343815	5.968910291	3.809308239	8.978684999	8.485626002	9.249335338	6.992099676	8.739198574	6.878011677	7.604223117	7.430661201	6.892843688	8.36403087	7.257847357	6.550272276	6.319292272	8.803466431	8.458687496	8.691469302	6.633584596	3.934069475	7.635233375	6.712767733	5.348889855	7.237938201	5.305939808	7.106564046	6.737726545	6.874479458	8.698593695	8.444617083	7.161780876	6.667228324	6.025972911	6.49734881	7.946451562	8.595167255	6.175783641	6.955968016	9.178978155	7.143067206	8.472550993	8.476299573	8.3971619	8.178331199	5.818295859	8.202924321	7.930927604	8.369732253	7.370268127	8.125572867	6.721310315	8.625291599	5.228847757	7.95285106	7.415347993	8.380375254	7.198634735	4.219319929	6.062786334	5.196745323	3.739862947	5.107471491	4.884930715	5.195945875	7.142989829	5.413034793	5.611720691	5.278686629	3.815246907	6.135590201	5.970872258	5.625319919	4.435363727	6.216173333	4.633216032	6.533259908	6.332420167	8.070561353	7.648296229	4.17132797	6.214695222	4.156610926	5.373120494	5.969675654	7.94898046	5.53559611	4.722876397	6.720647012	3.91843874	4.21906461	8.009439345	6.156318505	4.3696237	3.7118612	5.993276774	6.887506372	7.528040663	4.797526966	6.674181763	6.097293597	6.006647833	5.034729393	4.172874305	5.310040735	6.184407352	4.12083501	6.309341586	6.528540766	3.86125054	6.462580028	5.653891814	4.569706417	3.130306314	4.731846288	5.197647228	5.218024633	5.269656021	6.449409011
201435_s_at	7.143759241	6.454254459	6.412858829	7.79992612	6.706182705	7.366688473	7.453323282	6.61613885	7.281987387	8.206289385	6.547398665	7.296993304	5.13153137	6.22307352	6.668878756	8.512622144	9.249037965	8.575804731	5.472380024	7.232557874	5.659048843	10.36215965	9.091193057	8.21027166	6.334260297	7.250041264	7.983252007	8.412390051	7.080286526	7.80366198	8.606720282	8.671538121	7.880300878	6.216497579	6.769109926	7.729170399	5.58097038	8.769497044	6.484440327	6.080237456	9.152470558	7.34934191	7.087114393	6.896559157	6.775041921	7.210629628	7.865900454	6.934231099	5.765210949	6.337101054	6.663849574	7.795825886	7.469746417	7.567070372	7.237248457	6.158228346	7.19762438	7.145684206	8.100816569	7.191102553	7.059539625	8.281493676	7.955442643	8.180430014	9.773701324	8.890546061	8.669571177	8.630554362	9.006158335	9.621653197	8.23008324	8.252868936	9.518584657	9.868507166	9.659837099	8.388353787	8.683563901	8.944334232	9.038512866	9.286718212	9.300607448	7.04192769	8.573796225	9.657845865	8.022095728	8.590671718	9.457899491	9.020692008	8.180430014	10.02673099	9.371904267	8.176047214	8.684103677	7.595669783	9.542550839	9.119017957	9.183774223	8.731193302	8.679828684	8.564730596	9.573053367	8.519730117	9.606652348	9.396502363	8.498131089	7.903198493	9.067440159	9.213952618	9.257949927	7.33088209	7.735529621	8.489769792	9.589708927	9.53894675	9.564093137	8.945543001	9.958181425	8.726817649	9.339978374	9.478484558	9.022662406	9.087032012	8.529177349	8.691935525	8.482142962
201461_s_at	5.894800337	5.066325732	4.591909627	7.742392758	5.265339838	5.975293863	6.410880498	6.403970867	4.599788182	5.831435198	5.943999862	6.385418814	5.284118812	4.766924873	4.725903178	7.990888402	6.470937726	5.987006208	6.222689436	5.178048744	5.888285586	6.748936355	6.166353945	5.272683622	5.181323067	5.198207784	5.515204051	7.200292274	5.44961168	7.741383037	5.879006337	8.730605528	7.778150785	4.922085735	4.662745558	6.385489962	5.285865275	7.408585938	5.751447055	6.290101172	7.775607582	5.589373687	5.550398315	7.530893897	5.701684583	6.679934536	6.101784402	4.552203947	6.508081706	6.485432497	6.177300228	5.610850512	5.810697231	5.241024775	5.790295755	5.695426421	5.882580954	6.710980561	6.362011102	5.823273385	6.141006178	7.265631546	6.13892872	7.090578049	9.031794065	8.044222362	7.688671609	7.834482548	7.620014616	8.165905358	8.215807698	9.222016606	7.732321311	8.607099008	7.272665486	7.517006811	8.81367263	7.227594332	6.884155844	8.719252929	6.671428788	8.327129671	8.009293724	5.901453901	7.307457939	8.166743423	8.34028102	8.700275222	8.845297531	7.348371559	7.999906474	8.753912743	8.631670651	6.933007892	7.412918877	7.446093867	6.150126757	7.887551805	7.774857643	6.717550206	6.782947739	8.956232622	6.91086737	6.362444828	8.549211527	7.896671895	8.356173994	7.900719146	5.514768986	6.174773421	6.791909851	8.479984777	7.817182583	8.386531608	8.338196604	5.750086403	8.355727548	7.48759078	5.996916691	8.894656798	6.777989729	6.855001891	5.562392676	6.917603536	6.881435091
201465_s_at	8.188618483	8.072535875	9.037350484	9.070641932	7.933705221	8.250780903	11.50188356	8.58726454	8.201986757	7.2996227	10.76018871	9.433103022	10.58480002	10.91637237	8.78501333	6.866187034	8.93859583	9.895710695	10.8498267	9.802102717	9.855653563	7.305842904	7.646637035	11.04663484	8.721579767	11.02340852	8.02637672	10.06925441	11.11260944	8.232963489	11.0656834	8.839708747	8.548956467	10.3155829	11.5236665	11.17962379	8.563476857	7.236795001	11.8410363	8.860065505	7.130700217	9.505987377	9.763394816	10.05893034	11.87249434	9.643043704	9.370404882	9.255939934	10.50078827	9.232253549	10.11696039	7.3879165	11.62522402	9.350159593	9.401711731	10.0896266	7.444154016	8.685901114	10.30903564	9.222332375	8.917290485	8.013534392	9.052017254	7.375265796	6.812751826	5.899041661	6.099055729	5.937308578	6.040060988	6.095961697	5.840845051	6.829460787	6.625821256	6.12279942	6.689841286	6.017814335	7.362690792	5.069816142	6.371848931	7.469266285	7.216136648	6.00308136	6.043757328	6.879638347	7.06664315	6.879736275	6.072353922	5.949360994	6.944103768	5.55089444	5.946311739	6.84169016	7.617883276	6.188045575	5.949067643	5.811832067	5.682558632	6.612121935	7.573825136	6.687012531	5.915803182	6.056619598	5.817647849	6.777047639	7.16290687	6.638007497	6.898258273	5.724896229	4.83548424	10.52538439	7.436814442	6.688154664	6.053112903	6.905710503	5.778806218	5.15023261	6.361160042	6.912203065	5.929141386	6.016660497	6.86859126	5.796736993	5.982457463	6.123702366	6.903250041
201559_s_at	4.966106311	3.371508073	4.370883849	5.658944183	4.279736457	4.227855819	4.668359824	4.562818349	3.155849579	6.278113503	3.360226746	6.532104251	3.426929934	4.655627838	2.947386786	7.748574241	7.434500646	6.701590549	4.352277227	4.431189886	5.003696411	5.958913921	8.965845667	5.6618414	5.18853709	3.785831693	4.428418932	6.835048887	3.39854184	6.692129793	5.452249143	6.498614742	6.854082275	4.354837981	4.684475962	6.941183496	4.683093886	6.413327829	4.727825394	3.841264633	8.472466383	4.418926332	6.818018133	5.20008596	3.793690378	7.098991714	5.774948596	5.728487931	3.424435906	6.406671615	5.388457078	6.745925985	6.032050063	5.529017206	5.39229269	4.377642931	5.955354372	3.850937286	7.153969256	2.887872977	4.339938022	6.828788264	6.977874945	5.02078532	6.733162754	5.558744299	6.963985476	6.69180783	6.555377366	7.945127167	3.532410083	4.856264677	5.411059106	7.295941638	7.708310204	3.379161641	6.482338273	6.432094684	8.013814814	7.638376772	6.582743818	3.667756206	7.763869035	7.320217763	6.925294097	8.698309766	8.585898938	8.474664672	5.451559548	8.442143257	6.81974208	7.460363256	6.891962894	6.042076943	7.345159372	7.193418081	10.60885172	7.099933254	7.974742619	5.952430013	8.757718927	6.271614569	8.069710523	7.687801634	5.520509088	7.247205822	6.277017113	8.537259922	5.356282585	7.439421553	5.124022479	5.121688279	6.189951986	7.269699728	8.245541402	6.501935158	8.682627236	6.789905155	6.655565044	4.450806565	6.564487864	6.122935174	8.460989216	8.218081458	7.233792137
201571_s_at	3.220394533	3.333713713	3.559527544	3.014057079	3.139747414	5.490698037	5.801567761	3.136548589	3.972667104	6.190205777	4.982220628	6.38083259	3.132115064	3.252059556	5.397579413	6.224418057	6.123799361	7.570027278	4.605911845	4.794042384	6.081616371	8.265018781	7.632598923	6.971902711	4.614493518	3.502440398	5.76753182	6.146305279	3.803161674	6.414843472	6.342208708	7.293079433	6.141036663	6.010549431	4.723947544	6.247693106	3.845860892	6.555741345	5.258185884	4.371638201	8.090962771	5.783266636	6.569017678	4.541190273	4.567826119	6.284533656	7.030914103	3.248858228	3.704654193	4.371314908	3.232667445	4.863583806	5.010124537	5.384886002	5.108978679	5.421073368	6.051329592	3.241303684	5.345931055	4.726149448	5.585477403	7.291526854	6.281933759	5.90444219	8.366129368	7.713041781	8.41756647	8.386420017	8.077574525	6.840744306	7.540622798	7.320500542	8.015381815	8.342649847	7.33713199	6.365017837	8.605566636	6.363298631	8.981720589	7.763175083	8.197855734	5.334700949	5.781037419	4.9201859	8.599661602	7.962911352	7.381262702	7.475275571	6.311026208	6.551527974	6.257990192	8.179159424	7.690872069	6.548990454	7.034764273	6.760834096	7.621681808	7.164984843	7.191855819	7.127893112	8.848022355	8.022107903	8.323020541	8.446306789	7.338064959	7.013667376	8.523516646	7.599114056	7.012121718	8.002461217	4.750824364	6.91456063	7.735550886	7.711987804	7.99754401	6.970376767	8.02627887	7.315450831	7.953494907	7.426069924	7.53425463	6.583306102	6.613944457	7.206328683	6.706338165
201583_s_at	5.991148504	6.820143091	4.997991368	5.209967413	2.848667477	6.293850097	6.673035442	5.917852725	6.007704159	8.584972391	6.730127801	7.000233365	4.291373549	5.749383123	7.339727931	8.881188388	8.431091244	7.27531879	5.912970214	7.578696295	7.251881252	7.867485436	8.087992749	7.801177293	6.10316368	5.784348795	7.597253507	7.652821235	4.135354695	8.00091625	7.876456189	7.854651089	7.171827384	6.332051866	4.482365833	6.744377644	4.991901283	6.514201538	5.210658284	5.302137067	6.738307169	6.889337012	7.799743489	7.350221122	6.999603622	7.521854504	9.072694828	2.690538302	5.925248104	6.399024075	7.012025336	6.993772423	6.329870764	6.006555524	5.279444666	6.463544406	6.572816771	7.02367055	7.898017951	7.624774704	7.584145221	7.64233354	7.593725852	7.383259416	9.311887532	8.280076593	9.00100505	9.175475075	8.461929595	9.220961233	8.028409088	7.613332402	8.019093351	8.214986241	8.119348683	7.963588229	8.56968463	7.849479828	8.032040619	8.672063975	8.229737338	8.601000906	8.509427794	9.147366292	8.188844378	7.491687706	9.590881725	9.471788007	9.502872584	9.634091792	8.836849261	8.588026466	8.480519782	8.493733085	8.280966147	9.176561728	7.019292384	8.502157535	9.084930618	8.311209589	9.703835129	8.859943497	8.340810284	8.480752809	9.284834218	8.084612687	8.644277423	7.437964341	7.773077795	7.024218395	7.495045629	9.002685121	8.842194983	8.39900182	8.569043556	8.711354552	6.663741302	8.86627891	7.65866337	9.02507799	8.252215903	7.621021389	7.334821098	6.24920525	8.41575498
201615_x_at	10.57714732	8.722610092	9.820033829	7.278570884	8.433759588	8.807475993	10.91800769	8.380651179	8.122676425	9.932419217	10.0002628	8.471670749	10.41470559	12.50446295	9.026810455	9.794260615	9.366347475	8.111971953	12.12011255	9.892533358	8.166935169	7.405407745	8.905163725	8.270237619	9.229978632	10.21940267	6.306692796	10.07758574	10.11429301	9.122279313	10.25556954	7.790367728	9.521131453	12.09939815	10.46096397	8.674693983	9.094441499	9.46107471	12.25027759	8.814770677	10.74057029	11.07062637	12.44215705	10.97536167	11.11325761	11.08861781	10.47214473	8.631786929	12.55278959	12.47048793	13.24533552	9.852238927	10.71706547	11.01628867	10.3327671	10.47424858	8.96490105	10.55786582	10.65549569	10.51272388	12.18479587	8.35265258	9.498846518	8.011884891	5.615040125	5.169135358	5.26707901	5.252694159	5.546296624	5.536782419	4.75825668	5.601940012	5.539004862	5.49593901	5.536131829	5.46462312	5.35205056	5.389668327	5.003877431	5.441325506	6.131746683	4.951912524	5.435907919	5.513838443	6.613163083	5.543649164	6.141701448	6.291360516	5.552374384	6.761622202	5.458286719	6.332708153	6.2218726	5.50383197	5.995280611	5.207348209	5.314744588	6.28492774	5.435985633	5.052697978	4.925914383	5.535896983	6.352636576	5.825471252	4.367664203	5.956976926	5.505118236	6.089517705	5.203224187	6.308331737	5.539892184	4.984186641	5.229813475	5.985932957	5.754413091	5.109944419	5.862452795	5.333739559	4.889293473	5.405668892	5.616142383	4.915835252	6.11184372	5.549058755	5.510218896
201647_s_at	5.196018823	5.71943999	4.592785569	6.705171115	5.493822572	5.779250077	5.75377884	5.777980444	5.401319236	6.804183022	5.199011796	5.116642078	4.657547339	5.747307149	5.340615718	7.464062194	6.729171996	6.258013319	5.228918703	6.106077278	5.734028002	5.699638528	5.884056626	5.933753926	5.007363438	5.629724757	5.900347412	6.346085008	5.174624882	5.65634196	5.916682921	5.744126501	6.338862254	5.162310599	5.458994835	6.526735322	5.411932355	7.359962339	5.349483916	5.558894455	9.665405104	5.960223033	6.298186589	7.298094362	6.288253468	6.832799061	7.900233837	5.397334755	4.993740739	5.381482848	5.733316754	5.765657378	5.776486814	6.270852606	6.578262258	5.2144666	6.166325919	5.304779989	6.587323859	5.778296734	4.610342372	6.102517901	6.625787919	5.763021292	7.863281709	7.474831003	7.584175274	7.818447926	7.483055354	9.227338034	6.419104526	6.550332749	7.383331628	7.402627666	9.23389441	5.390382406	7.206558275	8.26833133	8.312941738	8.186521718	8.119417995	5.336872903	6.51058145	7.138732587	7.181756859	5.86303755	7.085490119	7.771385135	6.605795372	8.42307698	9.319901306	8.163948077	9.14404175	6.528445606	6.300023609	8.45916732	7.660302281	6.84538262	7.978246434	8.161030749	7.777784182	7.386780077	8.544137659	9.244404104	8.054196657	6.975026814	9.458573482	8.16679174	7.020695448	6.73939378	5.51045362	7.70374996	7.489940657	9.373075133	8.58844044	7.344839983	7.549050572	6.656339671	7.713992055	8.021410747	9.531048035	6.8557047	6.013626304	5.439016206	10.28809653
201655_s_at	9.907271142	11.2410142	11.13761139	9.823423249	10.5269511	10.92220836	11.57274032	9.956640449	9.577373964	11.73643216	12.26335157	11.75046271	11.35052747	12.12326553	10.54193152	10.28942212	9.896507281	11.42536245	11.91477334	10.739412	11.37653455	9.899227599	10.6557423	11.53078206	11.22735426	11.58723219	10.48541817	11.29889828	10.48960982	10.73155012	11.50165264	10.54679842	11.5156046	11.2875439	11.5022619	12.00906077	11.65757687	8.757921806	10.94005578	10.50705419	10.9312539	11.08541598	11.74429213	10.25973603	11.13161874	11.08966826	9.913651541	9.640327169	10.96226053	11.1031349	10.4283161	10.22286617	11.49644334	11.29783426	11.60082864	11.1541264	11.67850955	10.54344138	11.10004832	11.20814379	9.563074367	11.41392607	10.83422309	9.882854137	8.091483571	8.420090577	8.221057037	9.527408669	9.155471593	7.626255409	10.04994191	10.39555543	8.550461014	7.827412362	9.000608747	9.280465291	9.339962797	8.359782519	8.958206893	9.648171741	9.495627092	10.01947647	8.355299291	9.785018875	10.39235468	8.084097309	8.860327906	9.104568283	8.417145581	9.436223392	9.494876999	9.847838329	10.63573936	9.465707758	9.009896133	8.398181149	8.27072127	11.00428323	10.17561946	9.347311998	8.657752591	9.338338212	9.816636026	10.40626915	9.843692227	9.630455956	9.224386505	9.609488284	9.848616277	11.24562591	7.966941787	10.48566592	8.956415827	9.579238499	9.018308222	9.327177419	10.03648303	9.687637272	9.172890245	8.673697024	9.904893653	9.745208043	10.44318688	10.99663543	10.06083235
201693_s_at	6.085611233	8.529575905	10.00897201	7.159101712	7.701264405	7.889949163	9.864175892	7.349909563	8.54070903	6.443967597	10.85829776	7.884037565	10.07656508	11.164759	8.536863447	2.433774817	7.837689769	10.14268724	10.42095239	9.715291508	10.28701848	4.370969968	6.015548553	10.24211537	8.71801491	11.23052657	6.265338521	8.925138286	11.21773655	6.060078527	8.234558799	5.9561687	8.362660999	9.764647571	11.75343603	9.564453101	7.773411642	3.700773167	10.71044884	9.485783552	4.736663288	9.562218119	8.945018229	8.363872105	11.2554231	7.91675778	7.235078173	7.199235191	10.74340691	7.0226855	8.071415974	4.582573537	11.5552583	9.237650703	8.533908861	9.128372239	8.384040176	7.306395104	9.883520956	9.737163384	7.578533304	5.329261999	7.707063551	6.366564813	3.592866323	6.707266113	7.837456499	5.865929628	8.625936835	2.466122907	8.225733955	5.894215617	5.883376094	6.498811764	6.860185219	5.756277264	5.866832268	5.870222993	6.692385693	8.938562959	8.732406018	5.374833035	2.446299265	3.767953061	8.812495639	5.441065618	4.11562605	3.410278063	5.053997714	6.060995063	7.236371477	7.301446015	8.539966272	8.897088574	3.399593987	3.642554426	5.782054878	7.535248153	9.425994254	8.586204139	5.636915838	5.637110329	4.199343883	9.113591565	8.934662233	8.817806975	8.811531464	3.767107071	6.721943943	12.3743683	7.225717755	8.099939064	5.653891814	6.527617703	3.306011376	7.29482489	7.417008393	8.784315001	7.773411642	3.252905525	8.267921514	8.532963012	7.44909284	8.00682496	8.482995331
201694_s_at	9.051078834	10.76389701	12.0748257	10.4654665	10.05316929	10.12590878	11.4114292	9.998915517	10.69571426	10.26846612	12.5363015	11.09825994	12.34345013	12.33017849	10.53982935	8.050140906	10.7168867	12.65010507	11.77311191	11.08267284	11.94758633	9.332512153	10.31711121	12.13906749	11.33500184	12.74083106	10.25685704	11.24811829	12.75360863	10.01123666	10.82272014	10.16496995	11.60670243	11.53676527	13.15821349	11.9909962	10.50550329	9.42268186	12.06359602	11.6946877	9.005696287	11.86817856	11.08418042	10.64106625	12.52300712	10.98651041	10.13503375	9.453825119	12.66928954	9.904248612	10.98178152	9.9776284	12.80277627	11.68650827	11.2250879	11.80194863	11.10463263	10.06414328	12.20601766	11.46928915	10.2221624	9.660004652	10.87562464	9.958241691	7.734146406	9.461704039	9.939873483	8.636060347	10.26972575	6.174236733	9.658166137	8.771123247	8.215920989	8.955465977	8.576094994	7.349555185	7.836040686	9.532826249	8.931569187	10.09639004	10.51691785	8.530448291	5.594496116	7.688754169	8.963376012	9.004749726	7.873497857	8.626505146	8.596628662	7.87183802	9.315458802	9.413478992	10.29711319	9.943060285	6.741121014	4.115386838	9.047852108	9.489942236	10.37527241	10.20331399	9.334470675	8.730464047	8.671538139	10.25079503	9.913792641	9.708563795	9.718673163	8.699850889	8.534734765	12.75511849	9.588774956	9.590799521	7.951561801	8.306569321	7.294134047	9.484251985	9.31692124	9.813291259	9.380729984	5.546223065	9.044167273	9.38349747	9.513369387	10.02295851	10.56012979
201702_s_at	6.639003406	6.28887218	5.963993718	3.878547882	8.68742121	8.093372401	7.444458367	7.639648883	8.191543364	5.255773356	7.439794812	4.924044254	5.69982187	7.213271362	5.818848851	7.192670616	5.639269816	3.874534523	7.887743568	6.534795497	5.126361605	6.242866611	2.815554587	2.951610723	3.792435623	6.534577205	2.997486482	6.941207422	5.95881956	7.588229605	6.164697276	6.036650073	5.332032808	7.880527644	5.309087273	3.309521103	4.034239378	5.458878652	8.078486269	7.746091112	5.303351302	6.777181492	7.628765399	7.530353734	7.447482169	4.651608259	5.964282526	8.303140036	7.621638086	7.767303992	8.252990145	6.186042654	5.356135675	5.621057265	5.928803615	6.257799008	3.795057253	9.262825639	6.227663245	6.450771802	8.078470915	3.997840408	5.672649447	6.028926953	2.8420208	2.465331496	1.941776086	2.780072006	2.752701277	2.561689515	2.744495194	3.940780196	2.773886105	1.999012669	2.766761929	2.781218688	4.855774526	2.69856939	3.70460468	4.361751669	2.625603621	3.015237952	1.94159002	2.432245659	3.90003153	2.577994987	2.755423997	2.781218688	2.689197155	3.01311099	5.961802483	2.541709517	3.673853116	2.794403576	3.684611071	2.791434246	2.625800608	2.638556414	2.741998778	2.46002188	2.760538943	2.937103723	2.990630063	2.413036092	2.990833769	2.613248632	2.798532443	2.506892074	2.747627574	2.612346518	4.147980725	2.740889459	2.779399103	2.615415921	3.704408766	1.91443464	2.510505977	2.112176168	2.777106575	2.62646725	2.803779072	2.485047807	1.879389786	2.826387561	2.807720208
201801_s_at	3.148191377	2.345786664	2.421625343	2.923087989	2.504867564	4.47034676	5.522324377	2.072141597	2.553768147	6.365445439	4.903995116	3.748018724	2.066449293	3.293286605	3.004192396	5.640122827	4.679794662	6.915384741	2.412699392	5.223294143	5.756673154	6.680021462	3.614715875	5.194945901	2.666334039	3.885963711	5.243106132	6.036000258	2.45927495	6.160756578	3.641661135	7.136807637	5.835600237	2.779678113	4.162363836	5.562049764	2.39798917	4.342096798	3.062867906	2.45404359	6.478858108	4.343246381	3.489061076	3.401913908	4.94649586	4.977344702	5.124324302	2.055536133	2.459835354	2.490521736	3.447939372	2.520249373	5.712010909	2.179868142	2.419877041	2.530126114	4.44504391	2.206226891	3.855993499	4.716992299	5.926751619	7.507259712	3.036544751	2.87503617	5.309922848	4.939500446	6.387373117	7.304622501	7.005725495	6.803503522	6.372139886	5.89562704	5.913980194	5.293726459	6.665141961	6.761162402	5.691143957	5.700228128	7.834601583	5.974776853	6.737560302	6.5025954	5.258796349	5.612814144	5.232790103	6.285930096	5.263883554	5.473585606	6.294757041	7.203016523	5.468770403	6.353107989	7.394001316	5.275927026	6.250264021	8.259310532	7.15999854	7.708157019	8.071974671	6.50246272	6.840116359	7.241080559	4.89555563	6.728934913	6.179471067	4.437912573	7.337058362	7.327284111	3.738426298	8.8344046	4.222916634	6.82233502	6.868403942	7.282871949	7.031893983	5.23504359	3.303166926	4.603701774	3.874056777	7.703227138	5.288197603	2.138641367	5.116209686	8.874245254	5.762938252
201883_s_at	8.5286739	8.94280596	8.76714384	9.374573619	8.263606346	9.077686444	10.07149345	8.570149325	8.092227161	9.88292971	8.55398394	9.633777418	8.195297181	8.615255832	8.97474569	8.719993111	7.634466146	8.195297181	9.378631948	8.804681669	9.193187979	8.197003952	9.255047485	10.24302444	9.175319354	8.629527149	8.56562787	10.04250367	9.08413787	7.947735518	8.757610986	9.476999534	8.722103718	9.097864221	7.84980239	9.995340302	8.191070136	8.505895848	8.179328325	8.832190386	7.51717717	9.310343721	8.7546146	7.731064125	8.291739894	9.567566367	8.360225507	8.013621443	9.486136892	8.399004474	8.469678988	9.497847245	8.621244097	9.554803076	9.910891375	10.00953725	8.424934171	8.963457547	8.343718556	8.540557192	9.100880008	7.598080858	10.04171696	8.459975023	5.784868715	7.426908863	5.824623167	6.827261509	6.804487973	5.570961104	6.748794756	8.149922397	5.946802022	5.704113329	7.573240871	8.736713	6.922641548	7.385619742	6.403563406	8.99223026	6.009894656	7.452151173	6.992740469	7.689502587	6.755654584	7.008680098	6.062966326	7.704061238	7.234801042	6.170057165	6.749009864	5.471204662	7.462196138	6.571667307	7.48631734	7.086445011	5.661366801	9.363061274	5.619714673	6.384809888	5.237218058	6.024298262	7.166787478	7.942443624	8.883663056	6.676215644	5.046622423	7.179807937	8.483002295	7.03691301	9.138196657	5.763318143	8.677740865	6.333723621	6.406944551	7.329931127	5.981677102	7.003319632	5.933561997	5.672501778	7.639184359	6.528189346	8.823924535	8.847237839	8.684839779
