row.names	control.diet.19300	control.diet.19301	control.diet.19302	control.diet.19303	control.diet.19304	control.diet.19305	ketogenic.diet.19306	ketogenic.diet.19307	ketogenic.diet.19308	ketogenic.diet.19309	ketogenic.diet.19310
1370572_at	31.6932	26.9098	28.6013	30.8742	48.0185	23.5248	22.9164	4.87644	16.265	17.8791	17.1019
1370573_at	4.38265	5.22171	5.82292	14.8139	16.9913	2.0806	3.68344	11.7732	4.62407	1.8837	10.9062
1388004_at	614.092	682.39	736.944	707.934	584.076	654.414	587.079	551.688	561.833	562.164	628.209
1370574_a_at	279.804	343.876	382.706	333.423	317.201	332.581	267.319	261.379	351.093	299.65	284.985
1370575_a_at	209.168	219.753	205.004	200.084	268.333	174.649	245.868	239.875	223.543	272.831	244.534
1388005_at	26.4341	54.5773	38.2655	35.1445	57.7882	38.5658	44.9808	22.8467	49.103	32.3004	26.4894
1370576_at	7.18763	8.63481	9.0522	3.25457	2.02927	19.5155	32.4253	2.5561	12.0587	24.8037	9.74137
1370577_at	54.6874	49.7891	67.6787	59.9519	74.6275	68.7862	58.6205	35.3597	45.4002	43.2828	52.2219
1388006_at	5.60288	15.3249	9.87646	4.79936	10.3408	12.9127	10.578	12.9429	4.9713	7.11222	7.91778
1370578_at	214.309	245.894	222.94	196.445	235.964	218.458	175.882	179.116	202.775	210.685	218.441
1370579_at	189.466	238.254	227.28	208.992	207.082	224.686	147.524	131.31	242.896	155.773	167.796
1388007_x_at	3.67063	4.17318	4.29519	4.7237	4.48983	4.86281	2.31412	4.92136	2.29861	3.22204	3.10267
1370580_a_at	3.95053	3.76984	3.83367	3.53604	4.95935	4.82876	9.44947	1.03695	4.41998	7.55926	3.46304
1370581_at	132.261	88.149	126.768	127.036	134.786	116.192	90.3648	91.8329	98.4997	78.6405	94.1697
1370582_a_at	10.1393	1.15672	3.93805	1.39841	4.13298	13.2582	0.920353	12.8963	7.39593	1.34419	0.908217
1370583_s_at	64.6988	64.836	70.2251	62.2139	71.6744	61.0307	66.2903	62.906	78.4854	54.9819	66.0193
1370584_a_at	115.426	129.976	133.753	116.245	119.674	104.555	78.296	90.4028	96.1263	96.6231	90.1361
1388008_at	74.3015	22.128	50.2844	51.4187	57.8867	27.4012	53.3108	28.4006	28.6453	32.9487	13.5824
1388009_at	32.6948	16.6909	8.15173	9.20593	7.61011	6.63145	12.1887	5.0001	11.4961	7.78832	9.06534
1370585_a_at	1219.23	1165.17	1188.98	1374.93	1325.89	1564.91	1645.22	1541.44	1376.82	1732.16	1562.55
1370586_a_at	22.3074	39.8805	34.2697	17.2495	53.3576	28.3742	15.139	7.34452	42.6664	11.8481	7.25083
1388010_at	18.5914	15.2727	15.5509	12.6223	13.4993	14.0717	9.97067	10.6844	12.0515	8.89104	11.4353
1370587_at	36.5776	38.3764	54.3521	54.6835	48.1727	32.4281	34.6966	21.826	9.88526	17.4446	21.2361
1370588_a_at	9.9478	10.7798	8.21003	8.99704	9.11513	6.96734	8.03068	7.75755	8.21282	6.66388	6.90965
1388011_a_at	81.6263	84.6768	98.9427	92.9349	88.3966	86.7855	92.6925	57.4443	73.8674	84.7145	79.0484
1370589_at	40.1248	63.8091	45.9163	41.9279	69.486	36.7703	54.3206	32.9463	33.5264	39.356	54.0078
1370590_at	222.77	249.855	226.751	234.713	260.953	198.594	172.654	162.749	184.268	146.989	176.784
1388012_at	5.18248	6.23121	9.42787	5.18166	5.80419	5.52224	7.6383	7.36749	4.08264	4.21439	4.56648
1370591_at	18.2271	19.2731	19.7781	17.8838	19.3142	19.4452	15.1983	14.9418	19.2748	13.8122	15.123
1370592_at	7.14736	11.9432	11.2158	10.1893	18.697	9.08139	8.81591	4.28318	4.74581	10.3146	6.03475
1370593_at	0.966624	1.00579	1.86957	1.14531	0.96355	2.01091	1.78645	0.608968	1.02891	1.09699	1.36115
1370594_at	119.385	120.323	110.457	113.468	112.197	111.883	88.4836	80.6749	109.549	62.519	73.55
1370595_a_at	159.838	205.493	198.314	199.197	205.772	169.993	131.949	110.1	189.645	141.509	130.138
1388013_at	7.87414	6.5486	7.54862	14.5806	7.26752	7.71372	4.59999	4.17052	5.97504	3.97434	5.14061
1388014_at	36.2045	34.7241	35.6967	33.1684	37.9199	40.0583	30.5178	22.2402	29.0173	23.3026	27.6978
1370596_a_at	39.4515	43.4973	39.0157	39.6518	43.8218	47.0375	62.9073	63.6695	46.4797	95.5574	100.096
1370597_at	31.5246	20.2339	25.6435	26.7294	38.7474	30.9171	18.7	21.9421	8.61573	15.8027	14.9368
1388015_at	348.11	267.882	246.55	313.061	332.764	244.445	226.803	244.516	168.725	240.418	280.385
1370598_a_at	77.486	106.567	100.599	60.8652	77.4188	96.808	101.914	76.0038	75.6926	95.6546	109.121
1370599_a_at	447.06	432.429	449.905	383.3	382.568	398.559	491.146	587.066	434.611	486.152	478.292
1388016_a_at	7.83122	6.82824	5.88776	7.30908	6.51276	6.03126	8.44793	4.19612	5.43198	6.11132	6.46149
1370600_at	27.452	32.5469	28.7825	11.5451	26.6195	18.4373	20.9148	28.0292	13.2786	17.6119	14.9708
1370601_a_at	62.083	58.2007	64.7658	55.6467	74.4518	54.0816	99.1557	71.9333	54.34	63.0966	52.3443
1388017_at	63.3568	65.1168	48.7778	58.3103	56.627	19.7629	46.1999	42.4914	55.4912	31.1087	51.1594
1370602_at	81.6608	104.444	112.448	92.6249	101.431	79.5467	70.4451	59.0775	74.7795	43.8486	67.413
1370603_a_at	8.72034	4.85684	2.79065	6.79084	8.61199	8.00568	5.02358	2.24619	5.47332	6.73529	7.33795
1388018_at	5.04862	4.1508	3.20768	7.44503	3.83969	10.3252	4.84361	2.96332	2.73211	2.94699	3.01029
1370604_at	2.61507	1.24871	2.3288	2.35848	3.07682	2.28602	2.48254	2.86879	2.84578	2.03021	0.959539
1370605_s_at	18.7436	7.37344	24.0376	16.8967	7.82433	4.92845	23.7789	18.7259	6.22091	18.1879	5.42583
1388019_at	6.60134	9.97932	9.0854	8.37417	8.57336	5.35036	8.29936	3.76785	6.6271	7.02506	11.308
1370606_at	43.4381	33.219	20.6227	26.2749	36.3495	19.6622	22.6332	26.6082	16.4313	18.751	29.6846
1398310_at	14.0548	85.3276	40.3946	6.70246	82.2281	42.4599	11.466	59.3513	14.8085	37.0281	23.1788
1388020_a_at	77.7894	76.0087	89.5764	62.9329	74.8286	63.1577	59.1418	46.6449	55.574	39.2583	63.7409
1370607_a_at	15.4916	22.2129	21.1864	19.3735	26.3176	17.7593	14.659	7.59399	5.14408	9.63742	18.3259
1370608_at	42.5341	55.6754	46.369	43.4102	56.8131	52.9034	35.2598	39.0454	44.4799	36.9578	37.0249
1388021_at	68.6149	78.1315	76.7117	75.1898	87.245	54.1762	52.7992	54.0714	67.2686	50.9088	44.1534
1370609_a_at	110.023	103.046	91.89	93.7732	134.992	93.7458	114.777	121.565	72.0712	108.674	107.469
1370610_at	16.2525	25.1257	15.2603	28.5394	19.8036	32.4775	10.3676	10.4744	34.3345	28.7408	21.5564
1370611_at	93.7984	99.4134	108.812	94.4834	122.386	84.5922	49.449	60.5679	98.5527	53.4093	71.9198
1370612_at	80.7214	85.0053	120.953	75.1919	87.6448	111.12	72.6766	64.9973	104.057	72.5894	92.8264
1370613_s_at	17.5719	12.7694	12.1776	14.883	14.9768	13.3223	16.8919	17.4233	22.2674	13.7661	15.8803
1388022_a_at	41.5394	43.1724	36.326	39.1697	51.2337	30.8905	38.1831	56.7232	46.9708	58.1017	59.7663
1388023_a_at	53.0675	53.4383	69.0383	54.8407	56.4983	58.074	63.2805	51.3658	55.2128	62.2021	57.2754
1370614_s_at	167.344	193.353	177.62	159.97	152.957	187.461	187.484	172.052	185.426	178.903	172.686
1370615_at	57.0605	73.6187	55.0135	46.8683	58.6785	54.6855	43.9613	31.6824	51.03	24.3558	40.1428
1388024_s_at	198.205	222.744	242.046	222.878	242.146	274.746	246.952	263.442	210.515	215.051	236.949
1370616_at	9.52472	9.68716	38.0142	8.6241	7.95424	11.0967	25.7351	9.60698	7.06769	9.54572	10.7048
1370617_at	33.3857	47.1347	32.7148	45.4081	31.8883	44.1912	58.3914	27.807	21.5234	29.0465	44.5003
1370618_at	49.629	49.9431	62.4213	37.1048	29.4515	58.711	49.3458	32.5653	70.2947	46.4431	46.7028
1370619_at	49.4205	77.0523	74.1199	56.4943	59.1983	60.3458	46.3301	32.7133	61.993	35.2505	42.6706
1370620_at	56.1105	48.9029	66.1794	59.1727	60.7308	26.4469	25.8686	25.8171	23.0907	40.4029	13.0668
1388025_at	35.8768	33.0701	56.6389	49.8242	35.4423	29.0764	38.9047	30.4675	46.1442	22.2179	36.6538
1388026_at	96.335	97.7993	92.8118	79.6581	90.9281	72.3386	81.7887	60.3582	73.7819	57.4597	58.5459
1370621_at	52.5747	37.0334	45.9882	47.3359	57.9918	48.722	48.9622	5.55739	51.1117	26.0554	38.4034
1370622_at	26.9775	20.716	32.5178	43.6284	34.6889	40.4577	36.3241	36.5959	25.934	15.9453	31.399
1388027_a_at	877.643	931.265	804.237	928.922	870.41	1012.92	1185.54	1251.76	1068.56	1399.85	1219.75
1370623_at	91.8377	87.5409	89.4297	83.7592	89.3187	98.579	62.4666	48.052	60.7322	53.16	64.0215
1370624_at	54.8431	61.9731	43.5317	56.0801	52.6493	53.8723	59.8576	23.8799	51.2166	29.9901	32.4282
1388028_at	57.4264	64.2064	58.8679	61.3344	83.4098	51.9376	57.7232	47.1194	67.4547	47.0868	58.2039
1370625_at	567.385	691.6	640.479	578.343	603.638	605.174	534.631	734.362	736.419	731.02	716.711
1370626_at	4.36303	4.71292	9.29136	4.69442	16.3421	3.96211	3.8832	8.00848	3.64941	10.871	2.62553
1388029_at	23.0108	5.19661	7.60436	9.42638	37.124	3.66561	4.14692	2.68164	3.48314	6.7252	3.38748
1370627_at	74.4087	85.4884	81.6714	82.8477	77.2618	83.6587	64.8815	60.9547	61.5869	55.9012	59.1952
1370628_at	24.2116	16.0341	24.5581	25.7834	21.9527	18.3085	29.7758	28.0423	18.8619	20.3069	25.1388
1370629_at	8.97482	7.80226	4.74291	9.44245	16.8088	8.73621	12.2943	8.15545	5.45631	7.42457	5.65375
1370630_a_at	92.5732	126.581	129.921	125.766	149.938	119.662	98.1606	75.3276	118.802	124.229	128.644
1388030_a_at	115.232	101.529	152.848	117.523	134.009	120.958	109.007	113.822	174.716	129.158	134.819
1388031_x_at	4.32031	4.08402	7.95509	1.794	3.6785	4.63811	4.63229	2.3347	3.66091	2.65277	3.14282
1370631_at	51.7668	58.7239	44.9683	35.1783	35.3546	49.3495	36.3004	48.6755	43.838	32.5674	32.1104
1370632_at	5.02635	6.37005	4.90254	5.9269	5.39178	5.67994	5.82043	3.51575	3.72181	4.67851	5.33655
1388032_a_at	38.2241	52.0109	43.451	74.007	64.386	59.1066	22.3716	41.8594	52.325	4.30772	44.8387
1370633_at	6.04791	6.19977	6.08706	6.10535	7.15501	2.98185	4.63879	3.29113	6.79658	3.74585	4.20084
1370634_x_at	29.5487	40.6425	57.3768	44.4946	50.8276	9.76377	47.3732	8.74524	36.368	40.6614	4.7962
1388033_at	11.2243	15.2191	14.8326	20.5544	18.9062	13.7855	12.1444	11.0802	6.86069	5.10852	9.47706
1370635_at	87.0534	74.1371	92.6188	80.7826	130.642	117.351	57.8573	49.3592	78.2821	41.551	58.5425
1370636_at	60.4971	76.0671	71.485	64.0411	80.8334	70.8993	75.281	46.346	65.6	33.2276	56.0542
1370637_at	43.6592	63.6796	56.5599	57.7006	54.2725	8.58605	28.7932	35.5633	29.392	30.8918	31.6262
1370638_at	283.483	313.018	315.222	316.997	264.932	295.76	472.283	381.161	303.072	420.6	380.669
1370639_at	236.736	265.93	288.041	257.126	286.529	284.887	179.326	185.381	205.494	151.207	187.74
1388034_at	215.624	293.769	260.995	187.02	232.278	230.565	157.799	177.62	181.134	196.62	252.597
1388035_a_at	1.6628	2.0128	2.0252	1.74209	1.92335	1.9447	2.73464	2.03429	4.5028	1.96433	4.16526
1370640_a_at	5.37329	42.2485	29.1456	29.1731	24.2309	59.0094	42.2657	32.3563	24.4778	4.58439	16.4494
1370641_s_at	29.5282	49.3447	34.6065	32.3231	32.8982	41.6305	16.7182	27.4563	17.5819	21.1335	28.6027
1388036_a_at	13.3454	16.0199	8.55329	8.20611	12.2153	4.90956	13.2197	6.63865	0.799699	13.9742	15.0127
1370642_s_at	40.1383	26.494	38.5345	44.7716	46.745	25.0129	41.6792	30.2427	31.1478	31.4121	35.7783
1398311_a_at	194.972	249.329	245.716	201.926	238.675	200.54	197.684	204.334	208.996	234.405	211.527
1388037_at	594.221	584.567	605.504	583.779	693.509	737.296	751.873	620.819	572.38	669.866	621.542
1370643_a_at	138.323	137.934	152.391	119.253	130.664	107.903	116.797	115.815	123.187	123.555	153.743
1370644_at	27.9565	26.1215	18.8629	16.8322	21.8299	23.744	29.6666	18.0384	18.132	18.0916	10.2001
1388038_at	149.677	158.839	185.52	150.591	143.796	182.042	167.882	206.737	141.86	163.976	173.714
1370645_at	6.01133	5.47203	4.32429	4.64196	6.44526	15.8873	15.7873	5.13769	5.37621	1.77892	5.55829
1370646_at	24.183	25.6361	34.2155	10.1098	15.3066	16.1083	28.0931	25.1585	41.4263	10.6141	44.1095
1388039_a_at	1161.66	1224.51	1238.92	1149.73	1241.4	1445.02	1281.66	1119.19	1238.55	1156.02	1250.99
1370647_at	5.88782	5.34058	7.74768	2.91032	5.28764	1.9681	8.47788	6.67598	3.40205	11.2182	5.61943
1370648_a_at	640.864	476.092	398.06	499.264	520.593	676.037	1149.16	943.008	724.727	1060.98	1018.57
1388040_a_at	3.80694	3.82017	4.91295	5.66166	7.42337	4.92342	3.23579	2.98973	5.93701	2.60346	4.03211
1370649_at	28.8019	28.4314	56.1578	34.5204	13.4836	23.9309	47.2132	22.4748	39.1405	36.0767	34.2589
1370650_s_at	16.475	15.2889	18.2333	20.5098	20.8785	20.0196	15.2534	2.52503	20.5802	5.35682	10.9047
1370651_a_at	133.719	123.411	143.052	124.262	99.8871	110.81	96.0015	79.7195	109.612	62.3111	77.727
1370652_at	11.0678	11.7923	13.9421	22.7129	21.9619	14.5505	22.6264	10.2301	16.2921	26.4696	25.0521
1370653_at	25.549	18.9943	21.0372	11.5856	9.97693	21.2418	7.45168	21.5912	23.4069	6.54859	18.8377
1388041_s_at	57.271	51.858	57.4654	73.4236	69.7569	59.176	61.4283	48.3324	60.0217	50.0177	61.1973
1388042_at	3.70692	4.41316	4.54208	3.64813	3.49109	4.02281	4.68135	3.05204	5.07657	2.88231	3.23298
1370654_at	43.9876	16.721	37.5203	38.3286	64.0846	18.2197	22.2868	23.5951	42.7715	27.7091	33.0165
1370655_a_at	4.53117	4.1568	4.84893	5.20967	6.42653	6.18393	5.91377	4.04163	4.72227	4.03966	4.97479
1370656_a_at	106.762	131.382	137.645	135.502	132.671	141.556	201.615	216.428	123.163	154.834	157.274
1370657_at	25.7768	43.9631	46.085	41.0073	45.245	59.922	31.6907	34.6428	38.5496	41.4218	32.3584
1370658_a_at	91.5562	101.41	107.798	98.6384	106.143	108.386	88.9932	70.4899	90.7027	75.645	84.9308
1388043_at	43.5915	57.9519	74.2994	65.4216	97.5965	84.1053	47.385	39.5446	50.3989	47.5176	35.3884
1388044_at	74.5063	64.2466	52.4908	71.9149	55.7122	54.6377	69.9465	53.3387	56.698	63.3521	61.2525
1370659_at	6.1	4.38589	7.64178	4.4788	2.72548	15.6528	2.78421	14.982	2.67282	8.52124	6.4766
1370660_at	23.2823	13.1934	5.26196	6.23875	14.9583	9.34375	23.7097	3.5331	10.8872	4.28227	15.7172
1388045_a_at	5.30981	5.10935	4.43431	7.95692	8.10133	3.6243	4.57083	3.95174	5.80877	7.63174	8.16658
1370661_a_at	3.503	4.99133	3.97531	3.2301	5.32027	6.92529	2.69737	2.44	4.39857	2.39558	4.97458
1370662_a_at	320.202	251.027	309.763	200.691	341.201	295.69	238.663	231.204	299.007	223.712	283.139
1388046_at	13.0228	51.4832	63.1976	30.6028	44.1564	38.6276	33.3188	34.1124	30.8393	27.2867	28.4009
1370663_at	71.5853	49.5682	35.4157	46.544	26.915	26.7334	28.8495	42.0806	27.8656	41.0107	62.0242
1370664_a_at	46.8093	43.806	41.1284	45.563	54.5245	40.7977	48.7519	25.2185	48.0437	29.5361	32.7511
1388047_at	9.20423	6.26441	4.90642	7.19653	5.80751	16.6491	17.353	6.66943	11.9255	4.95571	2.42095
1370665_at	88.4995	107.669	108.03	89.9485	113.555	100.998	80.1404	79.2986	71.0239	88.0949	95.4348
1370666_at	44.4159	50.9668	50.6541	46.1349	68.0819	61.1484	20.5881	28.6785	59.3905	22.1384	43.278
1388048_a_at	43.128	43.2138	58.1142	43.6045	64.9865	49.7063	44.8669	27.9108	43.7075	42.1623	32.2641
1370667_at	34.6781	34.7139	34.9102	33.6606	32.5713	40.5286	40.5682	15.4461	23.9979	30.7269	29.5076
1370668_a_at	83.559	100.526	119.775	89.6772	116.479	86.5907	120.88	152.849	60.2495	209.481	175.49
1388049_a_at	72.6529	86.1308	86.3216	85.0996	86.7039	67.4285	51.6751	45.8158	48.4588	37.8529	49.0188
1370669_a_at	180.535	158.455	187.002	159.985	190.624	217.884	191.157	211.617	175.994	164.97	179.752
1370670_at	2.71241	4.51455	2.92915	2.55387	4.45576	2.98627	2.63927	2.99581	2.79662	5.4953	1.45354
1370671_at	30.3306	28.1903	16.7925	28.4499	30.561	25.0557	37.4592	34.5098	22.957	22.758	21.6387
1370672_a_at	106.491	125.255	170.286	133.261	117.357	153.548	97.4425	90.7594	138.261	102.778	108.196
1388050_at	23.5683	41.8802	16.0176	13.4521	33.5276	19.2627	30.5055	10.3672	9.98014	8.85072	9.35983
1388051_at	3.93117	12.5082	10.0264	6.86755	6.20797	11.1501	20.6362	5.88372	5.24798	2.97199	12.0761
1370673_at	2.42694	2.6237	2.44444	4.24219	2.35291	1.42156	3.1772	1.55001	2.44815	1.55457	1.16861
1370674_at	107.813	105.401	26.3024	68.57	66.7737	43.2055	32.3074	38.2141	24.8617	27.5217	46.1714
1388052_a_at	80.8048	99.1913	95.2084	86.7282	115.694	104.251	86.6892	84.5039	59.9942	48.8781	66.9804
1370675_at	7.48506	9.11431	7.39587	7.35094	7.957	5.85356	8.1473	7.38944	5.47858	6.54441	8.32238
1370676_at	11.2425	19.1616	24.8579	5.65383	20.7489	5.02337	24.5809	10.6847	11.8883	10.8832	13.3388
1388053_at	44.8228	54.2488	40.2744	48.2357	43.9213	15.1876	33.0479	24.2498	26.8691	10.3896	24.7275
1370677_at	82.0343	88.0173	92.0903	70.7947	98.7291	71.6369	67.5085	78.7572	76.8684	65.7519	71.8573
1370678_s_at	278.989	271.312	286.124	240.691	263.606	233.498	247.989	288.095	262.207	259.869	286.283
1370679_at	21.4977	18.6077	12.0854	23.0695	33.7042	20.0127	37.5709	23.9244	32.9567	18.5312	28.7784
1370680_at	237.176	249.352	271.518	304.367	300.044	273.311	246.14	199.75	269.781	258.168	256.471
1370681_at	96.3722	94.3773	77.7357	95.7141	91.7168	92.9857	64.1082	59.2468	79.9784	52.2151	70.4278
1388054_a_at	57.0825	73.6607	57.8472	52.9881	62.9366	63.0751	46.6652	43.7361	48.2669	46.8293	43.4196
1388055_at	25.922	25.3426	29.552	36.4438	37.8005	35.2931	25.228	16.527	23.61	18.1957	13.0685
1370682_at	45.6057	45.3123	48.782	56.2643	49.7407	40.9836	39.5423	33.8679	44.8796	30.0204	46.8562
1370683_at	69.1193	81.3641	63.19	66.7155	74.0328	73.1386	51.3978	44.6608	70.3738	45.4126	52.1659
1388056_at	3.1408	3.37988	3.90626	3.57969	3.26786	3.05093	3.25553	2.58501	3.78498	2.29255	2.54967
1370684_s_at	468.506	642.882	637.142	545.076	478.133	551.793	580.436	591.089	628.187	644.679	535.544
1370685_at	6.56447	1.13436	1.6719	5.61805	12.2712	9.92171	7.68818	6.52769	7.88861	0.996261	2.85098
1388057_a_at	236.085	225.02	180.459	217.354	240.044	177.458	135.917	183.384	246.781	201.917	199.851
1398312_s_at	66.8685	75.9192	72.2157	70.4804	73.5286	52.8318	62.5332	43.9066	40.4879	38.9354	33.4195
1370686_at	127.525	120.16	87.0841	106.314	123.244	108.522	103.638	91.0569	92.3384	114.906	126.822
1388058_at	302.294	408.973	364.046	311.186	321.772	299.9	224.542	210.816	313.682	228.758	254.206
1370687_a_at	36.1825	157.744	107.241	31.9035	85.5308	31.1163	63.1161	144.792	104.501	150.741	143.928
1370688_at	68.0639	72.9848	67.9634	59.3794	63.637	59.3459	57.9291	76.4908	69.6339	84.8299	71.8868
1370689_at	13.5614	18.9221	15.9004	11.084	13.0229	10.7181	13.1553	11.3545	10.6057	11.4552	17.1309
1370690_at	156.376	135.728	134.515	177.218	175.382	140.905	129.408	94.7909	143.968	114.647	143.176
1370691_a_at	86.1834	146.206	104.729	131.605	129.02	118.615	130.724	123.264	109.442	99.0097	123.562
1388059_a_at	65.29	54.4676	59.3516	60.0076	60.2276	69.9156	64.5814	56.3179	73.7546	49.3072	43.528
1388060_at	59.8854	75.0435	64.2318	53.9082	59.0967	53.576	65.3184	54.9935	61.2033	60.1015	67.394
1370692_at	9.76455	11.917	10.6691	9.13122	10.6579	9.54778	9.34345	10.1716	7.16622	7.62335	19.1788
1370693_a_at	479.641	555.152	606.658	521.863	492.315	402.296	346.449	423.474	526.161	364.196	392.452
1388061_a_at	61.5043	61.4774	82.1431	79.1853	99.9921	87.349	65.2338	89.7235	78.4862	108.044	109.434
1370694_at	3.04357	9.02878	4.85335	29.6024	3.46607	15.9953	3.17865	3.95645	21.1702	17.3013	3.13257
1370695_s_at	3.4794	2.85743	2.59723	2.68903	2.58886	2.58636	2.34855	3.48376	2.42638	1.97789	2.55448
1388062_at	63.8042	67.4978	67.2654	75.8752	67.8816	57.9185	64.8937	51.6311	72.4437	57.4097	51.7093
1370696_at	2.75996	1.37381	2.1353	4.23793	3.05207	1.47488	2.79077	2.12576	2.3538	2.26867	5.08603
1370697_a_at	25.752	37.523	30.8894	18.5387	29.5317	18.9561	24.0194	18.9502	23.4095	15.7327	34.1662
1370698_at	3.47194	5.33319	19.3231	22.3525	23.4369	4.52399	17.2574	14.5262	18.4655	4.34865	19.8498
1370699_a_at	93.746	52.4826	52.066	66.1893	77.1261	85.1479	104.086	103.805	86.4898	109.363	109.431
1370700_at	6.43446	6.02248	6.08653	12.8276	15.0256	7.19164	12.7154	11.7333	12.2009	5.05086	3.74764
1388063_a_at	39.4022	38.7889	55.7283	32.4595	57.2595	38.0154	47.8673	31.5909	34.9176	39.4877	31.8649
1388064_a_at	548.486	612.657	554.693	508.332	592.922	587.347	389.315	446.909	617.717	542.376	594.14
1370701_at	11.8914	16.9122	17.6777	20.4063	26.6694	14.7607	15.1642	24.5983	34.9531	12.8368	26.4593
1370702_at	48.0711	63.1592	65.656	50.2921	64.5578	51.8784	54.3587	32.5867	42.5019	45.7006	44.5831
1388065_at	1.61135	1.26771	3.51316	1.67131	2.29665	1.7736	1.67031	2.00109	2.06927	1.67605	1.88682
1370703_at	15.2659	16.0888	33.5378	19.086	29.3469	20.254	11.8725	9.18573	17.4708	9.31829	11.9905
1370704_at	109.015	96.9665	112.829	81.3715	98.6006	83.3058	75.9875	71.5451	74.771	43.7721	88.7544
1388066_a_at	6.58789	12.2809	5.70587	2.51588	3.81105	14.358	21.1924	16.6333	20.1921	18.4214	12.3629
1370705_at	124.449	136.472	133.566	108.404	122.145	119.63	117.865	136.695	112.48	86.391	112.914
1370706_a_at	40.3365	38.6424	51.2551	51.0029	47.4204	33.8435	56.5184	40.5062	45.6881	38.4202	53.954
1388067_a_at	105.075	123.962	126.669	115.917	98.6034	85.5397	111.798	98.9789	101.134	101.626	105.334
1370707_at	94.1055	172.798	143.327	118.315	133.108	195.263	99.4814	67.9089	145.536	46.0745	88.57
1370708_a_at	11.265	6.33319	14.0827	8.646	12.9465	11.6373	7.04592	1.89412	7.51055	12.6272	4.93163
1370709_at	12.6094	14.2805	13.247	7.19637	12.9392	14.829	11.6448	9.00266	13.1177	14.6544	11.7933
1370710_at	5.76931	15.665	11.6591	15.9316	25.624	6.92183	6.18917	9.27447	32.1006	3.04049	3.68555
1370711_a_at	31.5888	26.7825	21.2625	30.3218	24.9225	23.7964	21.2064	17.5641	19.8617	29.2913	32.8893
1388068_at	30.0573	38.4282	30.8521	35.4166	53.3579	24.2737	22.3944	29.2686	36.53	26.0244	34.3014
1388069_at	12.3031	29.4728	25.4239	29.3609	41.6727	27.9873	37.3612	6.49701	27.8749	17.6273	20.5647
1370712_at	14.7589	16.2732	3.95889	12.8877	21.3073	17.4903	17.088	8.68008	17.6653	19.9615	2.53872
1370713_at	63.6184	76.8359	61.8684	59.6243	48.9172	50.5412	40.2482	42.0594	54.3875	35.9703	51.0453
